location,geom,latitude,longitude
"(30.0365856343723, -89.9530145754848)",,30.03658563,-89.95301458
"(30.0568425981271, -89.9320279998937)",,30.0568426,-89.932028
"(30.0255265832048, -90.023235569942)",,30.02552658,-90.02323557
"(29.9366957626074, -90.0329343619394)",,29.93669576,-90.03293436
"(30.0074979950276, -90.0575867944535)",,30.007498,-90.05758679
"(30.0122391811789, -90.1162411976834)",,30.01223918,-90.1162412
"(29.9692635882213, -90.012342964807)",,29.96926359,-90.01234296
"(30.023698776811, -89.9738264807614)",,30.02369878,-89.97382648
"(30.0147492486307, -90.1084170525246)",,30.01474925,-90.10841705
"(30.0158834460188, -90.0707866600958)",,30.01588345,-90.07078666
"(29.9557046784494, -90.1287007118462)",,29.95570468,-90.12870071
"(29.9304771993125, -90.0035047164461)",,29.9304772,-90.00350472
"(29.9146170063917, -90.0104258859079)",,29.91461701,-90.01042589
"(29.9662455176178, -90.0964971654146)",,29.96624552,-90.09649717
"(29.9495193800228, -90.0416749158797)",,29.94951938,-90.04167492
"(29.9145213516321, -90.0083541187123)",,29.91452135,-90.00835412
"(29.9696918099711, -90.1259877107939)",,29.96969181,-90.12598771
"(30.0086973566156, -90.076678319168)",,30.00869736,-90.07667832
"(29.9426952909929, -90.1100270135927)",,29.94269529,-90.11002701
"(29.9394831441718, -90.0214548459573)",,29.93948314,-90.02145485
"(29.9287436080045, -90.0265052223975)",,29.92874361,-90.02650522
"(29.9533629275185, -90.054375500457)",,29.95336293,-90.0543755
"(29.9224130311517, -90.0290394111809)",,29.92241303,-90.02903941
"(29.9780390343724, -90.0867522495487)",,29.97803903,-90.08675225
"(30.0147108821261, -90.1006320662747)",,30.01471088,-90.10063207
"(30.0122204311311, -90.1044907355074)",,30.01222043,-90.10449074
"(30.0220711908216, -90.0613189317199)",,30.02207119,-90.06131893
"(29.9218222722703, -90.0872037769225)",,29.92182227,-90.08720378
"(29.9851782536697, -90.1079366141607)",,29.98517825,-90.10793661
"(29.9427713978343, -90.0995165602121)",,29.9427714,-90.09951656
"(30.0147440231609, -90.0402052380774)",,30.01474402,-90.04020524
"(30.0204144273087, -89.9793967035462)",,30.02041443,-89.9793967
"(29.931942636638, -90.1080393658982)",,29.93194264,-90.10803937
"(30.0035852375812, -90.0571660320672)",,30.00358524,-90.05716603
"(29.9217299605537, -90.1210473193895)",,29.92172996,-90.12104732
"(30.0081261775133, -90.1002395243603)",,30.00812618,-90.10023952
"(29.9378898075282, -90.0344264997963)",,29.93788981,-90.0344265
"(29.9936878111715, -90.1136151754816)",,29.99368781,-90.11361518
"(30.0228526733535, -90.04502023042)",,30.02285267,-90.04502023
"(29.9658988493053, -90.0510794065552)",,29.96589885,-90.05107941
"(29.9841020987522, -90.0522034363794)",,29.9841021,-90.05220344
"(29.9984860593929, -90.1077927590036)",,29.99848606,-90.10779276
"(30.0234108528262, -90.1042120083799)",,30.02341085,-90.10421201
"(29.9444491763655, -90.1310952542067)",,29.94444918,-90.13109525
"(29.9302877744555, -90.0015711091272)",,29.93028777,-90.00157111
"(29.937985387774, -90.0413979177372)",,29.93798539,-90.04139792
"(29.9508362093534, -90.117448091105)",,29.95083621,-90.11744809
"(29.9879084890885, -90.0586828163541)",,29.98790849,-90.05868282
"(30.0015501727989, -90.044283742387)",,30.00155017,-90.04428374
"(29.9397927053146, -90.0103675413702)",,29.93979271,-90.01036754
"(29.9485101448709, -90.0943842212958)",,29.94851014,-90.09438422
"(29.9290504073471, -90.0042782909725)",,29.92905041,-90.00427829
"(29.9180961547502, -90.102347586828)",,29.91809615,-90.10234759
"(29.9174639862268, -89.971868447647)",,29.91746399,-89.97186845
"(29.9517709845399, -90.1077480456468)",,29.95177098,-90.10774805
"(29.957900902351, -90.1109658335478)",,29.9579009,-90.11096583
"(30.0168358922372, -90.0390863264584)",,30.01683589,-90.03908633
"(30.0426008534148, -89.9343273862959)",,30.04260085,-89.93432739
"(29.9743571055709, -90.0137769773187)",,29.97435711,-90.01377698
"(29.9556648627901, -90.0668526505284)",,29.95566486,-90.06685265
"(30.0145365097513, -90.0682758168187)",,30.01453651,-90.06827582
"(30.0451264008323, -89.9600861560135)",,30.0451264,-89.96008616
"(29.9301591242673, -90.1190966524894)",,29.93015912,-90.11909665
"(29.9742370318304, -90.102636643706)",,29.97423703,-90.10263664
"(30.0216183538918, -89.9554269869842)",,30.02161835,-89.95542699
"(29.9230047830885, -90.1215319704815)",,29.92300478,-90.12153197
"(29.9994629046789, -90.0648937117636)",,29.9994629,-90.06489371
"(30.0072498500879, -90.1021122025754)",,30.00724985,-90.1021122
"(30.0225117905341, -90.0687788580481)",,30.02251179,-90.06877886
"(29.9270555766567, -90.0786093392501)",,29.92705558,-90.07860934
"(29.9237967962458, -90.0053972306916)",,29.9237968,-90.00539723
"(29.9529191977045, -90.1256755624153)",,29.9529192,-90.12567556
"(29.9309598409217, -90.0889398477469)",,29.93095984,-90.08893985
"(30.00259439114, -90.1041874035369)",,30.00259439,-90.1041874
"(29.9951797241525, -90.0452560471683)",,29.99517972,-90.04525605
"(29.9382317971399, -90.0332366759043)",,29.9382318,-90.03323668
"(29.9287819875811, -90.0175219909103)",,29.92878199,-90.01752199
"(30.0116243124532, -90.020359627813)",,30.01162431,-90.02035963
"(30.0235783650803, -89.9860708103855)",,30.02357837,-89.98607081
"(29.9532397320989, -90.1229293992366)",,29.95323973,-90.1229294
"(29.9996493459663, -90.0812346914823)",,29.99964935,-90.08123469
"(29.9984407097594, -90.0574037960723)",,29.99844071,-90.0574038
"(29.9274249064354, -90.1198067242585)",,29.92742491,-90.11980672
"(29.9213835608037, -90.0825720751924)",,29.92138356,-90.08257208
"(30.0145675426205, -90.0409655823339)",,30.01456754,-90.04096558
"(29.9794250617143, -90.104535497952)",,29.97942506,-90.1045355
"(29.9648163259046, -90.0123424755121)",,29.96481633,-90.01234248
"(30.0071279113989, -90.1047491285446)",,30.00712791,-90.10474913
"(30.0103140018973, -90.068774579284)",,30.010314,-90.06877458
"(29.9332856023927, -90.0331471459068)",,29.9332856,-90.03314715
"(29.9575628546956, -90.1168453731742)",,29.95756285,-90.11684537
"(29.9165554686879, -90.117369794061)",,29.91655547,-90.11736979
"(29.9332561550238, -90.0843813523537)",,29.93325616,-90.08438135
"(29.9424173437179, -90.0998793671825)",,29.94241734,-90.09987937
"(29.9361593257619, -90.0144438165775)",,29.93615933,-90.01444382
"(30.0405365403204, -89.915550539278)",,30.04053654,-89.91555054
"(30.0239045007694, -89.9670380703506)",,30.0239045,-89.96703807
"(29.9795354901124, -90.0188619571302)",,29.97953549,-90.01886196
"(29.9676150924708, -90.1166049901988)",,29.96761509,-90.11660499
"(29.936195160029, -90.0402448474682)",,29.93619516,-90.04024485
"(29.9732174124504, -90.1220552445831)",,29.97321741,-90.12205524
"(29.9312924594567, -90.1301392334854)",,29.93129246,-90.13013923
"(29.9745290826445, -90.1047516047489)",,29.97452908,-90.1047516
"(30.0004860420865, -90.0470916608768)",,30.00048604,-90.04709166
"(29.9704654943879, -90.1159407986781)",,29.97046549,-90.1159408
"(29.9573263436557, -90.0980598824788)",,29.95732634,-90.09805988
"(30.0174434667427, -90.1042500457012)",,30.01744347,-90.10425005
"(29.9257085479397, -90.0934120823063)",,29.92570855,-90.09341208
"(29.9399325287913, -90.0974373419491)",,29.93993253,-90.09743734
"(29.9101767111677, -89.971636536135)",,29.91017671,-89.97163654
"(29.9870038369205, -90.0487841105598)",,29.98700384,-90.04878411
"(29.9693788482819, -90.0560661198995)",,29.96937885,-90.05606612
"(29.9331236283346, -90.1158724000035)",,29.93312363,-90.1158724
"(29.9445527550165, -90.1007888314666)",,29.94455276,-90.10078883
"(29.9523127231251, -90.064603921587)",,29.95231272,-90.06460392
"(30.0129383393317, -90.0588202451589)",,30.01293834,-90.05882025
"(29.9773578645607, -90.0338702756476)",,29.97735786,-90.03387028
"(29.9267729758286, -90.0389576855576)",,29.92677298,-90.03895769
"(29.9201425513028, -90.0798896228583)",,29.92014255,-90.07988962
"(29.9739499006546, -90.1022186809703)",,29.9739499,-90.10221868
"(30.0272344900205, -89.9932226267945)",,30.02723449,-89.99322263
"(29.9504942985236, -90.1037364842795)",,29.9504943,-90.10373648
"(29.9549912306762, -90.1153499540536)",,29.95499123,-90.11534995
"(29.9749911011484, -90.0677105834784)",,29.9749911,-90.06771058
"(29.9594396463016, -90.0893965944304)",,29.95943965,-90.08939659
"(29.9441392845221, -90.110682780322)",,29.94413928,-90.11068278
"(30.0092451601865, -90.1118319527027)",,30.00924516,-90.11183195
"(29.9896971432807, -90.1081168617243)",,29.98969714,-90.10811686
"(29.956224193568, -90.1226495551085)",,29.95622419,-90.12264956
"(29.9143102787922, -90.0087317224733)",,29.91431028,-90.00873172
"(30.0455620820081, -89.9833129857884)",,30.04556208,-89.98331299
"(29.9977830849168, -90.1093075909515)",,29.99778308,-90.10930759
"(29.9806692385879, -90.0941915740855)",,29.98066924,-90.09419157
"(29.9658173117813, -90.0635726875708)",,29.96581731,-90.06357269
"(30.0333498983937, -89.9336571112546)",,30.0333499,-89.93365711
"(29.9752038445398, -90.0803494529904)",,29.97520384,-90.08034945
"(30.0008284098489, -90.0618549448539)",,30.00082841,-90.06185494
"(29.9427106659204, -90.0999538735332)",,29.94271067,-90.09995387
"(29.9352228062365, -90.1304856019932)",,29.93522281,-90.1304856
"(30.0193629942721, -90.061088667973)",,30.01936299,-90.06108867
"(29.9227163372689, -90.0867249975759)",,29.92271634,-90.086725
"(30.0017505384951, -90.0587067898555)",,30.00175054,-90.05870679
"(29.9882419928072, -90.0652928353248)",,29.98824199,-90.06529284
"(29.969949447378, -90.0500769580195)",,29.96994945,-90.05007696
"(29.9365391432532, -90.125603514835)",,29.93653914,-90.12560351
"(30.0458969183197, -89.9721180664331)",,30.04589692,-89.97211807
"(30.0170019097974, -90.0151924782187)",,30.01700191,-90.01519248
"(29.9984532845437, -90.0843218862573)",,29.99845328,-90.08432189
"(29.9557572758069, -90.0121645149412)",,29.95575728,-90.01216451
"(29.9867443156417, -90.0767912937739)",,29.98674432,-90.07679129
"(29.9867209228118, -90.0490720698923)",,29.98672092,-90.04907207
"(29.9770954821841, -90.101702970709)",,29.97709548,-90.10170297
"(30.0466740039292, -89.9830961700888)",,30.046674,-89.98309617
"(29.9223415526644, -90.1078889205819)",,29.92234155,-90.10788892
"(29.9693319374592, -90.0899605455718)",,29.96933194,-90.08996055
"(29.9968780398516, -90.1115695011519)",,29.99687804,-90.1115695
"(29.931103476644, -90.1155350965193)",,29.93110348,-90.1155351
"(30.0120482306137, -90.1181352994794)",,30.01204823,-90.1181353
"(29.9334105712817, -90.1070996144337)",,29.93341057,-90.10709961
"(29.9666139434002, -90.1155350769644)",,29.96661394,-90.11553508
"(30.041183250112, -89.9864092845912)",,30.04118325,-89.98640928
"(29.9711612169439, -90.1077636560128)",,29.97116122,-90.10776366
"(30.0007102688721, -90.0578067223759)",,30.00071027,-90.05780672
"(29.971279036401, -90.0902274860537)",,29.97127904,-90.09022749
"(29.9404366242155, -90.0862388183268)",,29.94043662,-90.08623882
"(30.0607224568897, -89.9571676567992)",,30.06072246,-89.95716766
"(29.9340598444394, -90.0805038488874)",,29.93405984,-90.08050385
"(29.9738017505623, -90.0493876550444)",,29.97380175,-90.04938766
"(29.9704479111501, -90.1047889138872)",,29.97044791,-90.10478891
"(30.0582701487108, -89.9614960136382)",,30.05827015,-89.96149601
"(29.9718926151529, -90.0720973351348)",,29.97189262,-90.07209734
"(29.9707647988384, -90.089108757199)",,29.9707648,-90.08910876
"(30.0269310038987, -89.9523400445738)",,30.026931,-89.95234004
"(29.9246864531195, -90.0857074642658)",,29.92468645,-90.08570746
"(30.0210177632799, -90.035394036473)",,30.02101776,-90.03539404
"(29.9431200930815, -90.0422550517058)",,29.94312009,-90.04225505
"(29.9334792428437, -90.0733385819524)",,29.93347924,-90.07333858
"(29.9171327235691, -89.9940268040509)",,29.91713272,-89.9940268
"(29.992497250731, -90.0547523304626)",,29.99249725,-90.05475233
"(29.9871850026912, -90.049291926699)",,29.987185,-90.04929193
"(30.0147951541584, -90.1058697373279)",,30.01479515,-90.10586974
"(29.9973498611318, -90.0520122424761)",,29.99734986,-90.05201224
"(29.9670654484997, -90.0161319691352)",,29.96706545,-90.01613197
"(30.025020871216, -90.0587150188145)",,30.02502087,-90.05871502
"(29.9546885967221, -90.103495538449)",,29.9546886,-90.10349554
"(29.9748105660214, -90.121621441642)",,29.97481057,-90.12162144
"(29.9206954805689, -90.0891485450564)",,29.92069548,-90.08914855
"(29.9269334068004, -90.0880425551525)",,29.92693341,-90.08804256
"(29.9530735074896, -90.125590318542)",,29.95307351,-90.12559032
"(29.9371066149732, -90.1060511801276)",,29.93710661,-90.10605118
"(30.0144658899626, -90.1022863704058)",,30.01446589,-90.10228637
"(29.9423586500065, -90.0505804785033)",,29.94235865,-90.05058048
"(29.9890206053565, -90.0617842371908)",,29.98902061,-90.06178424
"(30.0071422709786, -90.1003501573252)",,30.00714227,-90.10035016
"(29.9254127783969, -90.0017029999908)",,29.92541278,-90.001703
"(29.967556328457, -90.0297280791488)",,29.96755633,-90.02972808
"(29.9672530561205, -90.1163396099639)",,29.96725306,-90.11633961
"(29.937799796019, -90.0824078932478)",,29.9377998,-90.08240789
"(29.925287172691, -90.1057199270432)",,29.92528717,-90.10571993
"(29.9293844797018, -90.0197094905458)",,29.92938448,-90.01970949
"(29.9959919295487, -90.0576957663419)",,29.99599193,-90.05769577
"(29.998863791125, -90.0605426173736)",,29.99886379,-90.06054262
"(30.0220604271982, -90.1064604089118)",,30.02206043,-90.10646041
"(29.9228116303867, -90.0016312886312)",,29.92281163,-90.00163129
"(30.0063399689146, -90.0592882669556)",,30.00633997,-90.05928827
"(29.9197218398191, -89.986178274402)",,29.91972184,-89.98617827
"(29.9618706800008, -90.0599945535037)",,29.96187068,-90.05999455
"(29.9458726703301, -90.1295725134193)",,29.94587267,-90.12957251
"(30.0495443166549, -89.9683195340909)",,30.04954432,-89.96831953
"(29.9895785806718, -90.0528879123683)",,29.98957858,-90.05288791
"(29.9500911048366, -90.133180604636)",,29.9500911,-90.1331806
"(29.9177695359165, -90.0024649331124)",,29.91776954,-90.00246493
"(30.0016927183986, -90.1145879407366)",,30.00169272,-90.11458794
"(30.029173597423, -89.982623582558)",,30.0291736,-89.98262358
"(29.937175597956, -90.1157399031892)",,29.9371756,-90.1157399
"(29.9375668902388, -90.0232495879856)",,29.93756689,-90.02324959
"(29.9957639092967, -90.0614424531857)",,29.99576391,-90.06144245
"(29.9409401526108, -90.123129411044)",,29.94094015,-90.12312941
"(29.92899261528, -90.0893049488796)",,29.92899262,-90.08930495
"(29.9251672139341, -90.0758978748306)",,29.92516721,-90.07589787
"(29.9410737383006, -90.1013336601433)",,29.94107374,-90.10133366
"(29.9920331724133, -90.1109324457767)",,29.99203317,-90.11093245
"(30.0241889263703, -90.0559500702758)",,30.02418893,-90.05595007
"(30.005580552746, -90.0463646419127)",,30.00558055,-90.04636464
"(29.9636964583691, -90.0108857628457)",,29.96369646,-90.01088576
"(29.9286235621923, -90.088667440967)",,29.92862356,-90.08866744
"(29.997027451545, -90.050178524564)",,29.99702745,-90.05017852
"(29.9766573320754, -90.1017427595988)",,29.97665733,-90.10174276
"(29.9074756653588, -90.0182341115028)",,29.90747567,-90.01823411
"(30.0245503949359, -89.958056300415)",,30.02455039,-89.9580563
"(30.0018521818706, -90.0646051937487)",,30.00185218,-90.06460519
"(29.9661748888757, -90.0991409699915)",,29.96617489,-90.09914097
"(29.9607728578129, -90.0376054365204)",,29.96077286,-90.03760544
"(29.9499587679351, -90.0717919468121)",,29.94995877,-90.07179195
"(29.9998967971439, -90.07741910654)",,29.9998968,-90.07741911
"(30.0328644963122, -89.9731789871054)",,30.0328645,-89.97317899
"(29.9971200668611, -90.1119979422301)",,29.99712007,-90.11199794
"(29.9762154897772, -90.0661865253825)",,29.97621549,-90.06618653
"(29.9577468196558, -90.1221428874023)",,29.95774682,-90.12214289
"(29.9764409969385, -90.1058560410222)",,29.976441,-90.10585604
"(29.9971124584999, -90.0352022809637)",,29.99711246,-90.03520228
"(29.924087201662, -89.9967247873041)",,29.9240872,-89.99672479
"(29.9346520979676, -90.0750477575672)",,29.9346521,-90.07504776
"(30.0046089943617, -90.1082208683932)",,30.00460899,-90.10822087
"(30.0175443331073, -90.0480810129551)",,30.01754433,-90.04808101
"(30.0448179601528, -89.9724714910528)",,30.04481796,-89.97247149
"(29.9502181860038, -90.131775089085)",,29.95021819,-90.13177509
"(30.0269196821437, -89.9845702583998)",,30.02691968,-89.98457026
"(30.0015850015188, -90.08037547598)",,30.001585,-90.08037548
"(30.022229261705, -90.0687543512938)",,30.02222926,-90.06875435
"(29.9637210500729, -90.1119538527051)",,29.96372105,-90.11195385
"(29.9334029487052, -90.0271971644827)",,29.93340295,-90.02719716
"(29.9345132387867, -90.0116404837011)",,29.93451324,-90.01164048
"(29.9345339458967, -90.0148073934042)",,29.93453395,-90.01480739
"(29.9690997563187, -90.0510139468256)",,29.96909976,-90.05101395
"(30.0152893888688, -90.0584238847722)",,30.01528939,-90.05842388
"(29.9833292676172, -90.0997486401643)",,29.98332927,-90.09974864
"(29.9331806756379, -90.0715844222814)",,29.93318068,-90.07158442
"(30.0203420396971, -90.0146399803887)",,30.02034204,-90.01463998
"(29.9383070657937, -90.0314967245558)",,29.93830707,-90.03149672
"(29.9452137078928, -90.1301240192925)",,29.94521371,-90.13012402
"(29.9636768126811, -90.0852569538047)",,29.96367681,-90.08525695
"(29.9484880150112, -90.0535615985357)",,29.94848802,-90.0535616
"(30.0169172778474, -90.1205776970341)",,30.01691728,-90.1205777
"(29.9779988521303, -90.0854664642212)",,29.97799885,-90.08546646
"(29.9363006158406, -90.1287416973844)",,29.93630062,-90.1287417
"(29.9700290416188, -90.1195882546514)",,29.97002904,-90.11958825
"(29.9975851792137, -90.0578438822262)",,29.99758518,-90.05784388
"(29.9727533867427, -90.075094720074)",,29.97275339,-90.07509472
"(29.974701901819, -90.0580784546415)",,29.9747019,-90.05807845
"(30.0103299668848, -90.0764564695775)",,30.01032997,-90.07645647
"(29.9988346369989, -90.1044174472943)",,29.99883464,-90.10441745
"(30.0097434991877, -90.0807088124736)",,30.0097435,-90.08070881
